cmpd_usgs,state_alpha,state_fips,year,Categories,value,crop_usgs,kg_ha,unsurveyed,noncrop,coverage
IMIDACLOPRID,NE,31,2008,Apples,68,Orchards_and_grapes,NA,0,0,3
IMIDACLOPRID,NE,31,2008,Grapes,69,Orchards_and_grapes,NA,0,0,3
IMIDACLOPRID,NE,31,2008,Christmas Trees,70,Not_surveyed,NA,1,0,2
IMIDACLOPRID,NE,31,2008,Other Tree Crops,71,Not_surveyed,NA,1,0,2
IMIDACLOPRID,NE,31,2008,Citrus,72,Orchards_and_grapes,NA,0,0,3
IMIDACLOPRID,NE,31,2008,Pecans,74,Orchards_and_grapes,NA,0,0,3
IMIDACLOPRID,NE,31,2008,Almonds,75,Orchards_and_grapes,NA,0,0,3
IMIDACLOPRID,NE,31,2008,Walnuts,76,Orchards_and_grapes,NA,0,0,3
IMIDACLOPRID,NE,31,2008,Pears,77,Orchards_and_grapes,NA,0,0,3
IMIDACLOPRID,NE,31,2008,Water,83,Non_crop,NA,0,1,1
IMIDACLOPRID,NE,31,2008,Wetlands,87,Non_crop,NA,0,1,1
IMIDACLOPRID,NE,31,2008,Aquaculture,92,Non_crop,NA,0,1,1
IMIDACLOPRID,NE,31,2008,Open Water,111,Non_crop,NA,0,1,1
IMIDACLOPRID,NE,31,2008,Perennial Ice/Snow,112,Non_crop,NA,0,1,1
IMIDACLOPRID,NE,31,2008,Developed/Open Space,121,Non_crop,NA,0,1,1
IMIDACLOPRID,NE,31,2008,Developed/Low Intensity,122,Non_crop,NA,0,1,1
IMIDACLOPRID,NE,31,2008,Developed/Med Intensity,123,Non_crop,NA,0,1,1
IMIDACLOPRID,NE,31,2008,Developed/High Intensity,124,Non_crop,NA,0,1,1
IMIDACLOPRID,NE,31,2008,Barren,131,Non_crop,NA,0,1,1
IMIDACLOPRID,NE,31,2008,Deciduous Forest,141,Non_crop,NA,0,1,1
IMIDACLOPRID,NE,31,2008,Evergreen Forest,142,Non_crop,NA,0,1,1
IMIDACLOPRID,NE,31,2008,Mixed Forest,143,Non_crop,NA,0,1,1
IMIDACLOPRID,NE,31,2008,Shrubland,152,Non_crop,NA,0,1,1
IMIDACLOPRID,NE,31,2008,Grassland Herbaceous,171,Non_crop,NA,0,1,1
IMIDACLOPRID,NE,31,2008,Grassland/Pasture,176,Pasture_and_hay,NA,0,0,3
IMIDACLOPRID,NE,31,2008,Pasture/Hay,181,Pasture_and_hay,NA,0,0,3
IMIDACLOPRID,NE,31,2008,Woody Wetlands,190,Non_crop,NA,0,1,1
IMIDACLOPRID,NE,31,2008,Herbaceous Wetlands,195,Non_crop,NA,0,1,1
IMIDACLOPRID,NE,31,2008,Pistachios,204,Orchards_and_grapes,NA,0,0,3
IMIDACLOPRID,NE,31,2008,Triticale,205,Not_surveyed,NA,1,0,2
IMIDACLOPRID,NE,31,2008,Carrots,206,Vegetables_and_fruit,0.1569875,0,0,3
IMIDACLOPRID,NE,31,2008,Asparagus,207,Vegetables_and_fruit,0.1569875,0,0,3
IMIDACLOPRID,NE,31,2008,Garlic,208,Vegetables_and_fruit,0.1569875,0,0,3
IMIDACLOPRID,NE,31,2008,Cantaloupes,209,Vegetables_and_fruit,0.1569875,0,0,3
IMIDACLOPRID,NE,31,2008,Prunes,210,Orchards_and_grapes,NA,0,0,3
IMIDACLOPRID,NE,31,2008,Olives,211,Not_surveyed,NA,1,0,2
IMIDACLOPRID,NE,31,2008,Oranges,212,Orchards_and_grapes,NA,0,0,3
IMIDACLOPRID,NE,31,2008,Honeydew Melons,213,Vegetables_and_fruit,0.1569875,0,0,3
IMIDACLOPRID,NE,31,2008,Broccoli,214,Vegetables_and_fruit,0.1569875,0,0,3
IMIDACLOPRID,NE,31,2008,Peppers,216,Vegetables_and_fruit,0.1569875,0,0,3
IMIDACLOPRID,NE,31,2008,Pomegranates,217,Not_surveyed,NA,1,0,2
IMIDACLOPRID,NE,31,2008,Nectarines,218,Not_surveyed,NA,1,0,2
IMIDACLOPRID,NE,31,2008,Greens,219,Not_surveyed,NA,1,0,2
IMIDACLOPRID,NE,31,2008,Plums,220,Orchards_and_grapes,NA,0,0,3
IMIDACLOPRID,NE,31,2008,Strawberries,221,Vegetables_and_fruit,0.1569875,0,0,3
IMIDACLOPRID,NE,31,2008,Squash,222,Vegetables_and_fruit,0.1569875,0,0,3
IMIDACLOPRID,NE,31,2008,Apricots,223,Orchards_and_grapes,NA,0,0,3
IMIDACLOPRID,NE,31,2008,Vetch,224,Not_surveyed,NA,1,0,2
IMIDACLOPRID,NE,31,2008,Dbl Crop WinWht/Corn,225,Double,4.70748102171352e-4,0,0,3
IMIDACLOPRID,NE,31,2008,Dbl Crop Oats/Corn,226,Double,4.70748102171352e-4,0.5,0,3
IMIDACLOPRID,NE,31,2008,Lettuce,227,Vegetables_and_fruit,0.1569875,0,0,3
IMIDACLOPRID,NE,31,2008,Pumpkins,229,Vegetables_and_fruit,0.1569875,0,0,3
IMIDACLOPRID,NE,31,2008,Dbl Crop Lettuce/Durum Wht,230,Double,0.1569875,0,0,3
IMIDACLOPRID,NE,31,2008,Dbl Crop Lettuce/Cantaloupe,231,Double,0.313975,0,0,3
IMIDACLOPRID,NE,31,2008,Dbl Crop Lettuce/Cotton,232,Double,0.1569875,0,0,3
IMIDACLOPRID,NE,31,2008,Dbl Crop Lettuce/Barley,233,Double,0.1569875,0,0,3
IMIDACLOPRID,NE,31,2008,Dbl Crop Durum Wht/Sorghum,234,Double,NA,0,0,3
IMIDACLOPRID,NE,31,2008,Dbl Crop Barley/Sorghum,235,Double,NA,0,0,3
IMIDACLOPRID,NE,31,2008,Dbl Crop WinWht/Sorghum,236,Double,NA,0,0,3
IMIDACLOPRID,NE,31,2008,Dbl Crop Barley/Corn,237,Double,4.70748102171352e-4,0,0,3
IMIDACLOPRID,NE,31,2008,Dbl Crop WinWht/Cotton,238,Double,NA,0,0,3
IMIDACLOPRID,NE,31,2008,Dbl Crop Soybeans/Cotton,239,Double,0.00166801069503686,0,0,3
IMIDACLOPRID,NE,31,2008,Dbl Crop Soybeans/Oats,240,Double,0.00166801069503686,0.5,0,3
IMIDACLOPRID,NE,31,2008,Dbl Crop Corn/Soybeans,241,Double,0.00213875879720821,0,0,3
IMIDACLOPRID,NE,31,2008,Blueberries,242,Not_surveyed,NA,1,0,2
IMIDACLOPRID,NE,31,2008,Cabbage,243,Vegetables_and_fruit,0.1569875,0,0,3
IMIDACLOPRID,NE,31,2008,Cauliflower,244,Vegetables_and_fruit,0.1569875,0,0,3
IMIDACLOPRID,NE,31,2008,Celery,245,Vegetables_and_fruit,0.1569875,0,0,3
IMIDACLOPRID,NE,31,2008,Radishes,246,Not_surveyed,NA,1,0,2
IMIDACLOPRID,NE,31,2008,Turnips,247,Not_surveyed,NA,1,0,2
IMIDACLOPRID,NE,31,2008,Eggplants,248,Not_surveyed,NA,1,0,2
IMIDACLOPRID,NE,31,2008,Gourds,249,Not_surveyed,NA,1,0,2
IMIDACLOPRID,NE,31,2008,Cranberries,250,Not_surveyed,NA,1,0,2
IMIDACLOPRID,NE,31,2008,Dbl Crop Barley/Soybeans,254,Double,0.00166801069503686,0,0,3
