cmpd_usgs,state_alpha,state_fips,year,Categories,value,crop_usgs,kg_ha,unsurveyed,noncrop,coverage
IMIDACLOPRID,WV,54,2012,Dbl Crop WinWht/Corn,225,Double,0.0084642520396311,0,0,3
IMIDACLOPRID,WV,54,2012,Dbl Crop Oats/Corn,226,Double,0.00664038059832787,0.5,0,3
IMIDACLOPRID,WV,54,2012,Lettuce,227,Vegetables_and_fruit,0.03521018,0,0,3
IMIDACLOPRID,WV,54,2012,Pumpkins,229,Vegetables_and_fruit,0.03521018,0,0,3
IMIDACLOPRID,WV,54,2012,Dbl Crop Lettuce/Durum Wht,230,Double,0.0370340514413032,0,0,3
IMIDACLOPRID,WV,54,2012,Dbl Crop Lettuce/Cantaloupe,231,Double,0.07042036,0,0,3
IMIDACLOPRID,WV,54,2012,Dbl Crop Lettuce/Cotton,232,Double,0.03521018,0,0,3
IMIDACLOPRID,WV,54,2012,Dbl Crop Lettuce/Barley,233,Double,0.036548726,0,0,3
IMIDACLOPRID,WV,54,2012,Dbl Crop Durum Wht/Sorghum,234,Double,0.00316241744130323,0,0,3
IMIDACLOPRID,WV,54,2012,Dbl Crop Barley/Sorghum,235,Double,0.002677092,0,0,3
IMIDACLOPRID,WV,54,2012,Dbl Crop WinWht/Sorghum,236,Double,0.00316241744130323,0,0,3
IMIDACLOPRID,WV,54,2012,Dbl Crop Barley/Corn,237,Double,0.00797892659832787,0,0,3
IMIDACLOPRID,WV,54,2012,Dbl Crop WinWht/Cotton,238,Double,0.00182387144130323,0,0,3
IMIDACLOPRID,WV,54,2012,Dbl Crop Soybeans/Cotton,239,Double,0.00451261815445278,0,0,3
IMIDACLOPRID,WV,54,2012,Dbl Crop Soybeans/Oats,240,Double,0.00451261815445278,0.5,0,3
IMIDACLOPRID,WV,54,2012,Dbl Crop Corn/Soybeans,241,Double,0.0111529987527807,0,0,3
IMIDACLOPRID,WV,54,2012,Blueberries,242,Not_surveyed,NA,1,0,2
IMIDACLOPRID,WV,54,2012,Cabbage,243,Vegetables_and_fruit,0.03521018,0,0,3
IMIDACLOPRID,WV,54,2012,Cauliflower,244,Vegetables_and_fruit,0.03521018,0,0,3
IMIDACLOPRID,WV,54,2012,Celery,245,Vegetables_and_fruit,0.03521018,0,0,3
IMIDACLOPRID,WV,54,2012,Radishes,246,Not_surveyed,NA,1,0,2
IMIDACLOPRID,WV,54,2012,Turnips,247,Not_surveyed,NA,1,0,2
IMIDACLOPRID,WV,54,2012,Eggplants,248,Not_surveyed,NA,1,0,2
IMIDACLOPRID,WV,54,2012,Gourds,249,Not_surveyed,NA,1,0,2
IMIDACLOPRID,WV,54,2012,Cranberries,250,Not_surveyed,NA,1,0,2
IMIDACLOPRID,WV,54,2012,Dbl Crop Barley/Soybeans,254,Double,0.00585116415445278,0,0,3
